,text,target,sender,link,hostile,If hostile is it directed ?,group,id
2233,"@AdomnikSteven @CNN Yeah! SHe’S NoT THRoWiNG Up AFTeR MeaLs LiKe BoNeY Azz IMMiGRaNT Ho MeLaNiA! BLaCK MeN LiKe TiTTieS, HiPs &amp; Azz! HeR HusBanD is HaPPY Too! MiCHeLLe LooKs AMaZiNG! CLaSSY w/ a PoSiTiVe MeSSaGe ABouT MuSiC! FaT Azz TrumP CouLD DieT! ",AdomnikSteven,BLKFOX007,https://twitter.com/statuses/1094945032505831424,1,1,0,1094945032505831424
2234,@scenerytaehyvng I DONT KNOW SHIT ABOUT ANERICA AND THEIR CELEBS LOL,scenerytaehyvng,jooniesdream,https://twitter.com/statuses/1094792049985867777,0,0,1,1094792049985867777
2235,@themichaelowen you’re pathetic you twat,themichaelowen,kylemufc07,https://twitter.com/statuses/1099729593764724736,1,1,10,1099729593764724736
2236,"@iamcardib I just love this , 😍 do yo shit @iamcardib 😍💯",iamcardib,Lul_Bit_Carter,https://twitter.com/statuses/1095210236862976000,0,0,10,1095210236862976000
2237,"@Reporter_Dan @AliDawah How can a baby be a jihadi? In the context of which the mass media uses, for attention, control and money, jihad means""terrorist"" ,how can a baby be a terrorist, this is absurd and true arrogance. FYI the real define jihadi is one who struggles  for GOD",Reporter_Dan,iwantgfuel4life,https://twitter.com/statuses/1105650664099774464,0,0,0,1105650664099774464
2238,@Lil_Fahhh That shit say hit the lid every time,Lil_Fahhh,ptbbah,https://twitter.com/statuses/1096820949717000194,0,0,11,1096820949717000194
2239,@Natalia30663771 Hi dear.😘😘 Private Chat With Me  👇Click Here👇 https://t.co/4V4HZqVajr   You can see all nudes photos💋👅 Mu cute pussy 😘💋👅 I Am waiting for you there 💋😘😍,Natalia30663771,AllieLatisha,https://twitter.com/statuses/1097174588331421696,1,1,0,1097174588331421696
2240,@andrealeadsom Don’t be a twat,andrealeadsom,SarcasticalPaul,https://twitter.com/statuses/1099744934033321984,1,1,10,1099744934033321984
2241,@RedPilledKnight @boethiu5 @incelvis nigga wtf is wrong with those big ass lobes ahahahhahahaa redpilled white night come on the show and defend yourself sir,RedPilledKnight,DailyBraap,https://twitter.com/statuses/1095157852203872256,1,0,1,1095157852203872256
2242,@DOPEITSJUAN82 Lmao who this nigga think he is,DOPEITSJUAN82,DaRealKMorgn504,https://twitter.com/statuses/1099721182897676293,1,0,11,1099721182897676293
2243,@hualianbot that dick.... oH GOD SO BIG FUCKGGNG ME RAW,hualianbot,boobinghe,https://twitter.com/statuses/1096786210557636608,1,0,11,1096786210557636608
2244,@WriterCCBowen Exactly. I work in San Clemente and have to sit in shit traffic to get to every game and I’m always there and on time. The game was packed later too...it’s a damn shame,WriterCCBowen,jimmy_aggro,https://twitter.com/statuses/1097529619110973440,0,0,11,1097529619110973440
2245,@TheMenace4Real Bruh u see how quick they cut his ass off?! 😂😂😂,TheMenace4Real,Richie_McFly,https://twitter.com/statuses/1094796395444355072,0,0,11,1094796395444355072
2246,@VindicatorJones I'm betting the people who are offended aren't actually Australian. Every aussie I've ever talked to used cunt like punctuation.,VindicatorJones,SheasonFisher,https://twitter.com/statuses/1105424419969654786,0,0,10,1105424419969654786
2247,"@iamhamzaabbasi has a sick mind to understand love &amp; respect showered upon soldiers, martyred while on duty vs sick hypnotised walking dead who blow themselves up who are not even recognised by pakis as their citizens.These so called sick people needs",iamhamzaabbasi,Aero777Gupta,https://twitter.com/statuses/1101889845553704960,1,0,0,1101889845553704960
2248,@OpenTalkMasondo @vusi__myeni So the nigga is alive 😂😂😂 https://t.co/leTfMSzjmZ,OpenTalkMasondo,setebe_teboho,https://twitter.com/statuses/1099743917535387649,1,0,1,1099743917535387649
2249,@JuliaManch Glass house piece of shit... no shame!,JuliaManch,John_Miller_NYC,https://twitter.com/statuses/1095390451903926273,1,0,0,1095390451903926273
2250,"@realDonaldTrump @seanhannity @FoxNews Eat a dick, fuck face",realDonaldTrump,GinaWanders,https://twitter.com/statuses/1101314683594772480,1,1,0,1101314683594772480
2251,@dumbgaytweets I’ll have you know he thought I was funny and sent me a dick pic 💁🏼‍♂️,dumbgaytweets,JohnnyHargis,https://twitter.com/statuses/1100701613562494976,0,0,11,1100701613562494976
2252,@niicosuave18 LMAOOO REAL SHIT,niicosuave18,lanilaniss,https://twitter.com/statuses/1096218223337500674,0,0,11,1096218223337500674
2253,@NumskullDesigns Holy shit I need this!!,NumskullDesigns,TheNwebo,https://twitter.com/statuses/1096218231977791488,0,0,10,1096218231977791488
2254,@TZE_XO I loved the little cunt easily top 3 characters,TZE_XO,LarryCK,https://twitter.com/statuses/1105177733536141314,0,0,11,1105177733536141314
2255,@khloekardashian I respect the pain that you’re feeling but you’re blinded by his horse dick so much that you can’t see that he’s the issue to this entire problem.,khloekardashian,_NehaRaj,https://twitter.com/statuses/1101560940154126336,1,1,0,1101560940154126336
2256,@Mi_Lawal Funny  nigga sorry if think m rude to u,Mi_Lawal,tintin_beast,https://twitter.com/statuses/1100087936387874816,0,0,1,1100087936387874816
2257,@nlnblou Nigga just got up and left the conversation bro 😂😂😂 https://t.co/k1Zz1v0ffi,nlnblou,LCfromLCVA,https://twitter.com/statuses/1105200712701698048,0,0,1,1105200712701698048
2258,"@rogerwaters @SenSanders What a massive twat you are, Roger.  People are fucking starving and the Maduro military are shooting people trying to flee the country. You are defending a tyrant and for no good reason, you cunt.",rogerwaters,AnthonyDjphoto,https://twitter.com/statuses/1099791445647654912,1,1,0,1099791445647654912
2259,@ALMABLED @Approxium @Glockchester @Naahtsu Nigga nobodys complaining retard im trolling now stop tweeting me,ALMABLED,RELLZiLLA,https://twitter.com/statuses/1099941567983427586,1,1,11,1099941567983427586
2260,@jimmy_dore don't apoligize.  Joy Behar spews Russiagate lies.  Meanwhile 20x /yr journalists in Russia are murdered for telling the truth.  American journalists are disgusting pieces of shit for profit lying when they don't have to. https://t.co/mXcBNJkW2L,jimmy_dore,itisjustme157,https://twitter.com/statuses/1100448670863032321,1,0,10,1100448670863032321
2261,@astro_noms A romance cover model/professional twat https://t.co/XlX4yzuhcR,astro_noms,AmberMothling,https://twitter.com/statuses/1100076968916090880,1,1,1,1100076968916090880
2262,@PhantyIsEpic shannon is hot and so is kanon w hat the fuck k society is messed up,PhantyIsEpic,Phaantasea,https://twitter.com/statuses/1100180141932728321,0,0,11,1100180141932728321
2263,"@DeSeanJackson11 welcome bak, it’s been long overdue my Nigga🙏🏿‼️💯🦅🦅🦅🦅🦅🦅",DeSeanJackson11,Dootie3,https://twitter.com/statuses/1105220226562617345,0,0,10,1105220226562617345
2264,@ClimateRealists FUCK  YOU.,ClimateRealists,markfoley10,https://twitter.com/statuses/1094855814408327170,1,1,10,1094855814408327170
2265,@peta Fuck you,peta,CaitlinLunn,https://twitter.com/statuses/1099708936750432256,1,1,0,1099708936750432256
2266,@TheJuanWilliams I think you’re scared of being called a Uncle Tom. I don’t think you believe have of this shit,TheJuanWilliams,kevincole1020,https://twitter.com/statuses/1100032748243300352,0,0,10,1100032748243300352
2267,@JamesLUFC What a twat,JamesLUFC,DannyBoy1da,https://twitter.com/statuses/1100375762757189632,1,1,0,1100375762757189632
2268,"@jhnabrn_ sup brodie! Happy Happy Birthday mah nigga! :D may you have more bdays to come. Nandito lang kami palagi para sayo, bro! Have a great one. God bless you always, bro! DAKS SQUAD 4 LIFE!  CTTO nung isang pic, bro @Ricching2",jhnabrn_,rafaelfuertez19,https://twitter.com/statuses/1105427987489415168,0,0,1,1105427987489415168
2269,"@FaimeMontana_ @_Anyaivy @Fat_Boy_Cea This is a fake page of me, bitch you don’t get tired of trying to someone else ? Its probably really a nigga behind this page of something",FaimeMontana_,Iv_Bombshell,https://twitter.com/statuses/1105222810174214146,1,1,1,1105222810174214146
2270,@TazzTheGawd @Snagergyy @NYCMadeSavo @xGuccii_ @WGClanPage Ya can gonna end In a couple weeks 😂😂 we can be randoms ya randoms until ya join 2k clan ong FUCK WG except my nigga tazz and On ya grannys I'll drop all yal off I stg no centers better ng be ta,TazzTheGawd,Dev_Dex20,https://twitter.com/statuses/1099870418159222785,1,1,11,1099870418159222785
2271,@Bimbo_Otun Nigga stfu,Bimbo_Otun,__dammilola,https://twitter.com/statuses/1099756523520249856,1,1,11,1099756523520249856
2272,@TheManUtdWay What a cunt.someone go and smack his face in the prick,TheManUtdWay,luke_burton10,https://twitter.com/statuses/1099724909784252417,1,0,0,1099724909784252417
2273,@kennysays Nigga. I did that then doubled back. 😭,kennysays,crym89s,https://twitter.com/statuses/1105175213271015424,0,0,11,1105175213271015424
2274,"@Oloni Money grabbing cunt only words for you, hope yoi crash and dont make it (no harm to you )",Oloni,DaveNyorks,https://twitter.com/statuses/1099802685971271681,1,1,0,1099802685971271681
2275,@ChunkyUX @YouTube Wordy is a massive twat,ChunkyUX,danjdavies,https://twitter.com/statuses/1100059379947180032,1,0,11,1100059379947180032
2276,@Hervvee @_Vaunte_ Nigga would run a toss for 90 and catch a screen for 75😂,Hervvee,CptMorgan33,https://twitter.com/statuses/1105249639970889729,0,0,11,1105249639970889729
2277,@Garfield2321 Ik that retard cat retard cat,Garfield2321,billhaspills,https://twitter.com/statuses/1105179830532915201,0,0,11,1105179830532915201
2278,@ScalieGator no i think all of the porn of my vampire is solo because I've implied he doesn't fuck but is fucky.,ScalieGator,Vritrite,https://twitter.com/statuses/1100554195562844160,1,0,1,1100554195562844160
2279,@DLoesch Throw her ass OUT.,DLoesch,johnsoncharley4,https://twitter.com/statuses/1100527706641522690,1,0,10,1100527706641522690
2280,"@TrollyOlly4 @plsdonttrymebih @Quiet9Storm2 @BobbyJOnline I remember saying , I don’t remember Nicki being cheated on — yu still ran away from that , I never said Nicki cheating ... and obviously a bitter nigga would say that",TrollyOlly4,themedii,https://twitter.com/statuses/1101743562193076224,0,0,0,1101743562193076224
2281,@UnbotheredMike Yeah just gotta worry about a nigga grabbing u so he can eat these 40 slugs,UnbotheredMike,itzglobalagain,https://twitter.com/statuses/1105179671044382720,0,0,11,1105179671044382720
2282,@chrvsjones @90sWWE on god my nigga,chrvsjones,Jiggs285,https://twitter.com/statuses/1099878584490037248,0,0,1,1099878584490037248
2283,@ActorPrbhas @NikhilaHenry @noconversion Bastard she is in India and you are in Cincinnati Ohio keep your face-anus shut you rat penis,ActorPrbhas,YenBuddhist,https://twitter.com/statuses/1101431843868499974,1,1,0,1101431843868499974
2284,@Beluba If u not gon take pushing out the game can my 6’4 playsharp be able to punch a nigga ?? Since u wanna be soo realistic,Beluba,2ktrash11,https://twitter.com/statuses/1099878478751637504,0,0,10,1099878478751637504
2285,@HBCUfessions Nigga sounds like you a damn idiot,HBCUfessions,Sacajamia_,https://twitter.com/statuses/1105204666365890561,1,1,10,1105204666365890561
2286,"@katharvas @HsakaAhnis @cjwerleman I never said I’m a jihadi, I would’ve never supported the Razakars nor did any of my ancestors. Hyderabad never had the Jizya system btw. Keep trying though. You’re embarrassing only yourself, son. https://t.co/vOSvYyPFc",katharvas,TheSykoDude,https://twitter.com/statuses/1099737267764121603,0,0,1,1099737267764121603
2287,"@Michael40004521 @EdKrassen @realDonaldTrump You follow me on Twitter to just comment on everything I say ignorant shit on everything I post or say .... I'm daddy to you,  and it shows, get well soon son! 😘😘😘daddy loves you regardless of party.",Michael40004521,Tjames12117,https://twitter.com/statuses/1095867768837210113,1,1,1,1095867768837210113
2288,"@Daibellaaa Pussy, fuckboy, square, bitch, hoe ass nigga",Daibellaaa,A1Phatp,https://twitter.com/statuses/1099764935624658944,1,1,11,1099764935624658944
2289,@damnumb That nigga said “oh shit my bad”,damnumb,PapiiMoises,https://twitter.com/statuses/1105662760346636288,1,1,0,1105662760346636288
2290,"@Fate_Fornel @RealmRoyale A lot of peeps said that the game is balanced and good rn, but the point is that RR/HiRez had good potentional at the beginning but fucked it up cuz they changed so much shit every damn week and lost their player base cuz of bad marketing strategy, bad balancing &amp; event managing",Fate_Fornel,Aricune_,https://twitter.com/statuses/1095189784824348673,0,0,1,1095189784824348673
2291,@homemadeguitars I do. Fuck him.,homemadeguitars,MadelonWise,https://twitter.com/statuses/1100193296301854721,1,0,11,1100193296301854721
2292,@PoliticalIslam A very nasty jihadi attack,PoliticalIslam,1946beep46,https://twitter.com/statuses/1099934173614096384,0,0,10,1099934173614096384
2293,"@ZephyrTeachout @Konducta4LFE The dude lost more money than several states GDP's combined over a dick pic, he cannot be trusted",ZephyrTeachout,DonnyRadwell,https://twitter.com/statuses/1101520080251379715,1,0,0,1101520080251379715
2294,@iamprincegyasi @Philip_jaye You don't need tomorrow's game to judge messi...   To score three goals.... nigga you are tripping😂😂😂😂,iamprincegyasi,_KOBBY_BLAQ,https://twitter.com/statuses/1105617636925362179,1,1,0,1105617636925362179
2295,@ManUtd Our take.....shit,ManUtd,andymanc31,https://twitter.com/statuses/1095454775930511362,0,0,10,1095454775930511362
2296,"@bullyhuntersans You absolute fool, you complete bafoon you don't know what you've done, you imbicile fuck you",bullyhuntersans,Regie61603812,https://twitter.com/statuses/1100307092156702720,1,1,10,1100307092156702720
2297,@SLaYeR_ZA @AdeebBaccus https://t.co/nsYm2CRHER  shit you caught me,SLaYeR_ZA,TylerRenzy,https://twitter.com/statuses/1097455542992359424,0,0,1,1097455542992359424
2298,@spencerlowery_ Holy shit this is so true,spencerlowery_,Jack_Crutons,https://twitter.com/statuses/1099533380188688384,0,0,0,1099533380188688384
2299,@BEEHIGH534 Catch this nigga for like 5-7 a year anything over that is too much,BEEHIGH534,ImStretchStacks,https://twitter.com/statuses/1105559327090323457,1,0,10,1105559327090323457
2300,@patrick76003547 @TeamDynamicFort @PapaShuks @dissblink @YoutubeVoltz @ytrynumbz @JonesyKhai @EscapedzYT ugly ass nigga lmao can’t stand you,patrick76003547,ClapDF,https://twitter.com/statuses/1099878676542431232,1,1,1,1099878676542431232
2301,"@JonathanJHiggs I said the same thing about Michael Jackson a few weeks back, he’s still somehow an icon despite everything suggesting he was an *actual* paedophile. But Thriller comes on at a party and everyone’s like “YEAH!”. And that includes me, which makes me feel like a bit of a cunt tbh",JonathanJHiggs,mrperson77,https://twitter.com/statuses/1099742567086915584,1,0,10,1099742567086915584
2302,@Hunter_Co2 @FoxNews Ok nigger,Hunter_Co2,SubwooferL,https://twitter.com/statuses/1099791247936446465,1,1,1,1099791247936446465
2303,@snowball_60 why you liking racist shit that Don Jr posts?,snowball_60,softballkilla9,https://twitter.com/statuses/1100033162942529536,1,0,1,1100033162942529536
2304,@Nifemi_99 Nigga You just fuck my head up ooh mehn.🤨,Nifemi_99,iam_abduol,https://twitter.com/statuses/1105431553021075458,0,0,11,1105431553021075458
2305,@speaks_who @edstetzer Really wake the fuk up you understand how much damage all the flags do to this world,speaks_who,S77586844,https://twitter.com/statuses/1101011722989559808,1,1,0,1101011722989559808
2306,@halsey bitch drop a single we are waiting,halsey,sjinsouls,https://twitter.com/statuses/1100594137089363968,0,0,10,1100594137089363968
